event	pdg_id	mass	charge	pt	eta	phi	energy	long_lived	mothers	daughters
709	1009213	1001.0499877929688	-1	522.5916748046875	0.18673238158226013	2.8995609283447266	1133.5065622681655	0	1009002,21	
710	1009113	1001.0499877929688	0	326.35791015625	0.4582366645336151	1.339850902557373	1064.229960810375	0	-1009002,21,21	
710	1009213	1001.0499877929688	-1	311.66961669921875	1.4256476163864136	-1.8027435541152954	1213.4422110972828	0	1009002,21,21	
714	1009313	1001.2249755859375	0	1177.094970703125	-0.2221645563840866	-1.4966988563537598	1567.6490106491765	0	-1009002,21	
714	1000993	1001.0999755859375	0	1326.5452880859375	0.27394184470176697	1.7619192600250244	1702.1506987730336	0	1009002,21	
716	1009223	1001.0499877929688	0	622.7188720703125	0.5140880346298218	-3.1412441730499268	1225.4457307738007	0	1009002,21,21	
716	1009223	1001.0499877929688	0	606.9244995117188	-0.8853992223739624	0.060809820890426636	1320.2378288064801	0	-1009002,21,21	
717	1009113	1001.0499877929688	0	956.4640502929688	1.1690539121627808	2.514988422393799	1962.4848351006763	0	1009002,21	
717	1009113	1001.0499877929688	0	1112.1541748046875	0.021778907626867294	-0.5482715964317322	1496.5208854438174	0	1009002,21	
718	1093214	1001.5499877929688	0	688.9869384765625	0.45751887559890747	-0.518216073513031	1258.6904139395317	0	-1009002,21	
718	1009323	1001.2249755859375	-1	504.77667236328125	0.04964759200811386	2.894287586212158	1121.5522760539068	0	1009002,21	
721	1000993	1001.0999755859375	0	586.6090698242188	0.8243735432624817	-1.6341168880462646	1279.914603774394	0	-1009002,21	
721	1009313	1001.2249755859375	0	636.0117797851562	0.07210531830787659	1.9720333814620972	1187.0422095712438	0	1009002,21	
722	1009113	1001.0499877929688	0	226.55474853515625	0.994994580745697	2.569972038269043	1059.9003959507202	0	1009002,21	
722	1000993	1001.0999755859375	0	229.22654724121094	0.6346697211265564	-0.5051122903823853	1038.7060493648976	0	-1009002,21	
723	1009223	1001.0499877929688	0	1344.875	0.6205608248710632	-0.8645817041397095	1897.7450249833205	0	-1009002,21,21	
723	1009223	1001.0499877929688	0	1290.09765625	0.7808789014816284	2.307335138320923	1976.1403371945519	0	1009002,21,21,21	
724	1009313	1001.7809448242188	0	479.6022033691406	0.751662015914917	1.6526871919631958	1178.9564471400708	0	1009002,-3	
724	1009213	1001.0499877929688	1	471.5859680175781	0.43160480260849	-1.4631237983703613	1126.3035231475715	0	-1009002,21,21	
725	1009213	1001.0499877929688	1	875.1144409179688	0.33847576379776	-1.527735948562622	1363.4756890863757	0	-1009002,21	
725	1009223	1001.0499877929688	0	670.8021240234375	0.14976638555526733	1.2214714288711548	1209.2333074977523	0	-1009002,21	
729	1009213	1001.0499877929688	-1	476.4565124511719	-0.6687467098236084	-1.0123145580291748	1160.4751900654276	0	1009002,21	
729	1009113	1001.0499877929688	0	475.8351745605469	1.458258867263794	2.112447500228882	1471.1394512892043	0	1009002,21	
730	1009223	1001.0499877929688	0	302.59033203125	-0.5888668894767761	-0.7325824499130249	1062.6645324342064	0	-1009002,21,21	
730	1093114	1001.5499877929688	-1	172.84994506835938	2.4464924335479736	2.400353193283081	1419.2013481028375	0	1009002,21,21	
731	1009323	1001.2249755859375	1	273.5777893066406	1.0704151391983032	-1.6042810678482056	1096.0110771716265	0	-1009002,21,21	
731	1000993	1001.0999755859375	0	268.4717102050781	1.160435676574707	1.5167052745819092	1106.131536152447	0	1009002,-1	
732	1009313	1001.2249755859375	0	665.6915283203125	0.6142614483833313	-0.5548641085624695	1278.6398487653873	0	1009002,21	
732	1009223	1001.0499877929688	0	516.78857421875	-0.3092588186264038	2.4453258514404297	1138.217539610576	0	-1009002,21	
734	1000993	1001.0999755859375	0	365.61798095703125	-0.8137034773826599	-0.025159846991300583	1116.1225441265676	0	-1009002,21,21	
734	1000993	1001.0999755859375	0	519.9669799804688	-0.6326330900192261	1.408216118812561	1181.5254009853604	0	-1009002,1	
736	1092114	1001.375	0	355.6794128417969	-0.03262927755713463	0.8602613806724548	1062.729726801208	0	1009002,21	
736	1000993	1001.0999755859375	0	331.6662902832031	1.4067137241363525	-2.0522406101226807	1231.7483393387747	0	-1009002,21,21	
742	1009113	1001.0499877929688	0	683.30029296875	-1.2888967990875244	0.7768998146057129	1667.769021374108	0	-1009002,21	
742	1009223	1001.0499877929688	0	569.48193359375	0.44963425397872925	-2.4881558418273926	1181.7428250736843	0	-1009002,21,21	
745	1009213	1001.0499877929688	-1	302.4324951171875	-1.6513128280639648	-2.1954989433288574	1292.3900739573005	0	1009002,21,21	
745	1009213	1001.0499877929688	1	445.33685302734375	0.7014407515525818	0.641311526298523	1146.776754658675	0	-1009002,21	
747	1009113	1001.0499877929688	0	556.0226440429688	0.16377732157707214	0.5299329161643982	1148.7511926726527	0	-1009002,21	
747	1093214	1001.5499877929688	0	532.6262817382812	1.5084240436553955	-2.6251118183135986	1611.5656511089244	0	-1009002,21,21	
748	1092224	1001.375	2	619.9771728515625	1.1920336484909058	-2.8039650917053223	1498.7666171536919	0	1009002,21,21	
748	1009223	1001.0499877929688	0	618.5620727539062	0.5113261938095093	0.450006365776062	1222.2052453003123	0	-1009002,21,21	
753	1009113	1001.0499877929688	0	797.9951171875	-0.14551445841789246	1.4185720682144165	1285.4868880404433	0	-1009002,21,21	
753	1009113	1001.0499877929688	0	775.1765747070312	-0.575796365737915	-1.6877175569534302	1351.0130169637698	0	-1009002,21,21,21	
754	1009113	1001.0499877929688	0	635.1761474609375	-0.37391921877861023	0.2676522731781006	1210.2217412866457	0	-1009002,21,21	
754	1000993	1001.0999755859375	0	925.4940185546875	-0.923377513885498	-2.9020512104034424	1679.7906863963499	0	-1009002,21,21	
756	1009113	1001.0499877929688	0	214.1341552734375	-1.3821793794631958	-2.256068229675293	1098.9361350565582	0	-1009002,21,21	
756	1000993	1001.0999755859375	0	290.286865234375	0.15698155760765076	0.9181982278823853	1043.3414280637442	0	1009002,21	
757	1009213	1001.0499877929688	-1	270.6229248046875	2.420851707458496	3.0947868824005127	1832.583782144557	0	-1009002,21	
757	1009213	1001.0499877929688	1	245.27801513671875	0.5874937176704407	0.5400488376617432	1041.8870577534292	0	1009002,21	
759	1000993	1001.0999755859375	0	94.57964324951172	2.7364063262939453	-1.0235532522201538	1240.652099350629	0	-1009002,21,21	
759	1009313	1001.2249755859375	0	121.33360290527344	1.963363528251648	2.433333158493042	1093.9075938181097	0	-1009002,21,21	
760	1009313	1001.2249755859375	0	385.6624450683594	0.3112817704677582	1.8251473903656006	1079.84741718202	0	-1009002,21,21	
760	1092114	1001.375	0	246.77664184570312	-2.0158772468566895	-1.2385179996490479	1375.3289648084087	0	-1009002,21,21	
763	1009213	1001.0499877929688	1	575.0473022460938	0.20109421014785767	0.6361568570137024	1160.3163410447112	0	-1009002,21,21	
763	1009113	1001.0499877929688	0	577.7077026367188	-0.6627721190452576	-2.4252800941467285	1226.8718063056626	0	1009002,21,21	
768	1009313	1001.2249755859375	0	1016.8600463867188	-0.5755725502967834	0.12719793617725372	1555.1664221121202	0	-1009002,21	
768	1092114	1001.375	0	1271.53369140625	0.29319387674331665	-2.948850631713867	1662.0958047153354	0	-1009002,21,21	
770	1009223	1001.0499877929688	0	903.8439331054688	0.13228283822536469	2.3733978271484375	1354.0361266950088	0	1009002,21	
770	1009213	1001.0499877929688	-1	905.46435546875	-0.8775529861450195	-0.7778443694114685	1622.6547954938387	0	-1009002,21,21	
772	1009223	1001.7091064453125	0	118.6903305053711	1.0120569467544556	-0.9090543389320374	1018.620826962415	0	-1009002,2	
772	1009213	1001.0499877929688	1	86.30638122558594	-2.566279411315918	2.7350754737854004	1149.515629545071	0	1009002,-3	
773	1000993	1001.0999755859375	0	679.9682006835938	-1.3245787620544434	1.4823907613754272	1695.9448761083815	0	-1009002,2	
773	1009323	1001.2249755859375	-1	1094.9571533203125	-0.2977920472621918	-1.5304416418075562	1520.1592743246918	0	-1009002,21	
775	1000993	1001.0999755859375	0	553.417724609375	1.0485272407531738	-2.8669562339782715	1337.2237004713738	0	-1009002,21	
775	1009323	1001.2249755859375	-1	488.6379089355469	-0.8858904838562012	0.09864605218172073	1217.8056242784894	0	1009002,-3	
777	1009213	1001.0499877929688	1	175.8610382080078	-1.0076684951782227	2.528841257095337	1037.5975032326974	0	1009002,21	
777	1009213	1001.0499877929688	1	271.8410949707031	2.132556438446045	-0.5505385994911194	1534.3359175407509	0	-1009002,21	
778	1009113	1001.0499877929688	0	110.65131378173828	-2.1834030151367188	0.11044437438249588	1117.7822394721697	0	1009002,21	
778	1009213	1001.0499877929688	1	87.17945861816406	2.307873249053955	-3.0473854541778564	1094.5075102189192	0	-1009002,21	
780	1009223	1001.0499877929688	0	541.0592041015625	1.5821901559829712	-1.8994349241256714	1698.2878782305238	0	-1009002,21,21	
780	1009213	1001.0499877929688	-1	557.3480834960938	0.7173303365707397	1.3876452445983887	1225.5399476418	0	-1009002,21	
781	1009223	1001.0499877929688	0	492.20037841796875	-1.7863479852676392	-2.225121259689331	1811.577391571271	0	1009002,21	
781	1009113	1001.0499877929688	0	504.468994140625	-0.06529993563890457	0.9160215854644775	1121.461880363708	0	-1009002,21,21,21	
782	1000993	1001.0999755859375	0	177.7375946044922	-1.0172812938690186	1.7654517889022827	1038.9598113821883	0	-1009002,2	
782	1009313	1001.2249755859375	0	515.4645385742188	-0.31312915682792664	-0.20330928266048431	1138.011439366609	0	1009002,21,21	
784	1009113	1001.0499877929688	0	386.336181640625	1.008294701576233	-1.467224359512329	1167.0571452740526	0	1009002,21	
784	1009213	1001.7998657226562	1	411.1788635253906	1.1548128128051758	1.7003339529037476	1232.067577438515	0	-1009002,2	
785	1000993	1001.0999755859375	0	98.77764892578125	-0.14506465196609497	0.003054059576243162	1006.0640902855246	0	-1009002,21	
785	1092114	1001.375	0	73.76812744140625	-3.197862148284912	1.018157958984375	1349.352522167842	0	1009002,21,21	
786	1000993	1001.0999755859375	0	455.104736328125	1.933196783065796	-0.9737060070037842	1892.1863452982882	0	1009002,-2	
786	1009223	1001.0499877929688	0	402.9823303222656	-1.1709870100021362	2.3290247917175293	1228.61667066048	0	-1009002,4	
787	1009113	1001.0499877929688	0	606.0772705078125	0.8611171841621399	1.325326919555664	1310.0233475964892	0	1009002,-2	
787	1009113	1001.0499877929688	0	582.4680786132812	0.19214239716529846	-1.8934307098388672	1163.6367193402848	0	-1009002,21	
788	1093324	1001.7249755859375	0	624.4237060546875	-0.08432844281196594	-0.9592818021774292	1181.5824964853816	0	-1009002,21	
788	1009213	1001.0499877929688	-1	661.2122192382812	0.9781028628349304	2.515805721282959	1417.4543902409275	0	1009002,21	
790	1009213	1001.0499877929688	-1	458.4342956542969	-1.1263079643249512	-2.9669032096862793	1269.8430831009468	0	-1009002,1	
790	1092214	1001.375	1	435.5074768066406	1.0764307975769043	-0.1365281492471695	1229.359541281455	0	1009002,21	
791	1009213	1001.0499877929688	1	1458.2232666015625	-0.32565638422966003	-1.1842645406723022	1833.606409047196	0	-1009002,21,21	
791	1009323	1001.2249755859375	-1	1492.4954833984375	-0.8171780109405518	1.9423497915267944	2253.783880403117	0	-1009002,21,21	
792	1009323	1001.2249755859375	1	670.3426513671875	1.0628113746643066	-1.9781358242034912	1477.0699152898462	0	-1009002,2	
792	1009213	1001.0499877929688	1	636.8107299804688	-0.652366042137146	1.1498372554779053	1267.3316310177372	0	1009002,21,21,21	
793	1009213	1001.0499877929688	1	290.5256652832031	-1.1910384893417358	-2.7984070777893066	1129.0367470939455	0	-1009002,21,21	
793	1000993	1001.0999755859375	0	316.6865234375	1.217117428779602	0.34705212712287903	1157.821026094542	0	1009002,21,21	
794	1000993	1001.0999755859375	0	492.34796142578125	1.9203516244888306	0.04016181081533432	1986.506758772936	0	1009002,21,21	
794	1000993	1001.0999755859375	0	603.1314697265625	0.6776358485221863	-2.372279644012451	1249.0766865638998	0	-1009002,21,21	
798	1009223	1001.0499877929688	0	394.420166015625	1.838215947151184	0.059166319668293	1617.806401046013	0	-1009002,21	
798	1009223	1001.0499877929688	0	404.8116455078125	2.1725165843963623	-3.087405204772949	2059.8517155063846	0	1009002,21,21	
799	1000993	1001.0999755859375	0	562.5104370117188	0.7997870445251465	2.2760677337646484	1252.209322397132	0	-1009002,21	
799	1009213	1001.0499877929688	-1	592.9039306640625	0.1359247863292694	-0.8796389102935791	1166.2637133092583	0	1009002,21	
800	1009113	1001.0499877929688	0	288.1451110839844	-1.9332494735717773	-2.880141258239746	1426.7819729850657	0	-1009002,21	
800	1009213	1001.0499877929688	-1	327.97662353515625	2.3916118144989014	0.035255927592515945	2066.2590183182383	0	1009002,21,21	
803	1009223	1001.0499877929688	0	644.2108764648438	1.0539740324020386	2.172832489013672	1440.9115316011012	0	1009002,21,21	
803	1009113	1001.0499877929688	0	382.9795837402344	2.4405369758605957	-1.780167579650879	2430.551464693691	0	-1009002,3	
804	1009213	1001.0499877929688	-1	985.3131713867188	-0.3272424638271332	3.055946111679077	1442.4537502969374	0	-1009002,21	
804	1000993	1001.0999755859375	0	1020.8255004882812	-0.9049777984619141	-0.03704370930790901	1776.994946100807	0	1009002,21,21	
809	1009323	1001.2249755859375	1	604.6921997070312	0.4522591829299927	-0.09423711150884628	1203.3845437931463	0	1009002,21,21,21	
809	1009333	1001.4000244140625	0	559.8389282226562	-0.3143416941165924	3.0230557918548584	1161.1306606230182	0	-1009002,21,21	
813	1009113	1001.0499877929688	0	517.8724975585938	-0.8929739594459534	1.2925978899002075	1243.9427576130872	0	-1009002,21	
813	1009113	1001.0499877929688	0	530.9068603515625	0.16646084189414978	-1.8818832635879517	1136.593926569624	0	-1009002,21,3	
815	1009113	1001.0499877929688	0	607.8540649414062	0.1371598094701767	-0.028186583891510963	1174.130496740825	0	-1009002,21	
815	1009213	1001.0499877929688	1	511.88232421875	-0.5631362795829773	-2.511554479598999	1164.6380018663617	0	1009002,21	
816	1009213	1001.0499877929688	1	974.1403198242188	0.07547230273485184	-1.6306854486465454	1398.7372848639925	0	1009002,21,21	
816	1009213	1001.0499877929688	-1	756.7677612304688	0.0943361148238182	2.202822685241699	1256.9448146335358	0	-1009002,21,21	
818	1092214	1001.375	-1	560.6113891601562	1.3930490016937256	3.0999221801757812	1561.7227931838042	0	1009002,21	
818	1009213	1001.0499877929688	-1	311.9059143066406	-0.6045662760734558	-0.3384121358394623	1067.4703952742761	0	1009002,21,21	
820	1000993	1001.0999755859375	0	376.2732849121094	1.5509237051010132	1.393243670463562	1364.4565539712125	0	-1009002,21,21	
820	1009223	1001.0499877929688	0	406.0027770996094	1.7302148342132568	-2.210252285003662	1548.399840084238	0	1009002,21,21	
822	1009213	1001.0499877929688	1	375.1962585449219	1.794725775718689	-0.10089700669050217	1532.3014563172528	0	-1009002,21,21	
822	1009213	1001.0499877929688	1	422.2026672363281	-1.3895976543426514	3.0614514350891113	1346.0097006503	0	1009002,21,21	
824	1009223	1001.0499877929688	0	127.16956329345703	1.8292416334152222	2.907193422317505	1080.3566805701478	0	-1009002,21,21	
824	1092214	1001.375	1	386.6045837402344	1.2187644243240356	0.8268214464187622	1228.165026428092	0	1009002,21,21	
825	1093214	1001.5499877929688	0	575.4449462890625	1.090423345565796	-0.4258359968662262	1382.3805037867548	0	-1009002,21	
825	1009213	1001.0499877929688	1	243.8240509033203	-1.121235966682434	3.0638859272003174	1083.2168805797944	0	-1009002,21,21	
826	1009313	1001.2249755859375	0	287.47113037109375	1.2010279893875122	0.7536529302597046	1128.6488471991115	0	-1009002,21	
826	1009213	1001.0499877929688	1	409.78643798828125	-0.34587645530700684	2.9861788749694824	1091.2968984865083	0	1009002,21,21	
827	1009113	1001.0499877929688	0	867.4848022460938	-0.03642082214355469	0.9011462926864624	1325.0017413867113	0	-1009002,21	
827	1000993	1001.0999755859375	0	818.4461669921875	0.1703190952539444	-2.216538667678833	1300.6442395866545	0	1009002,21	
828	1009223	1001.0499877929688	0	1260.9044189453125	-0.4298030436038971	1.5487560033798218	1704.1763640188024	0	-1009002,21,21	
828	1000993	1001.0999755859375	0	1221.5902099609375	-0.05970650538802147	-1.560389757156372	1581.0787189334185	0	-1009002,21	
831	1009213	1001.0499877929688	1	174.63937377929688	-2.178374767303467	1.6352055072784424	1269.72487379869	0	-1009002,21	
831	1009113	1001.0499877929688	0	254.8074188232422	-0.9129423499107361	-1.383499026298523	1066.7474229072773	0	1009002,21	
833	1009113	1001.0499877929688	0	284.15325927734375	1.241583228111267	3.0255093574523926	1134.0043023430294	0	-1009002,21	
833	1009213	1001.0499877929688	-1	1070.0191650390625	0.22674228250980377	1.7574971914291382	1485.5711294665268	0	1009002,21	
835	1009213	1001.0499877929688	-1	311.6402282714844	1.7137919664382935	-1.0082110166549683	1341.3881230526538	0	1009002,21,21	
835	1009313	1001.2249755859375	0	517.1741333007812	1.1902040243148804	2.2238924503326416	1365.7090887061752	0	1009002,21	
836	1009213	1001.0499877929688	1	363.6105651855469	-0.049482282251119614	-2.1837031841278076	1065.1937418299665	0	-1009002,21,21	
836	1009113	1001.0499877929688	0	804.56787109375	0.07132032513618469	1.540358543395996	1285.5850118428884	0	1009002,21,21	
837	1009213	1001.0499877929688	-1	1357.005615234375	0.8482857346534729	2.893083333969116	2125.7040607045055	0	1009002,21	
837	1009113	1001.0499877929688	0	553.591552734375	0.7886667251586914	0.17014586925506592	1241.826178451246	0	1009002,21	
839	1009113	1001.0499877929688	0	490.4310607910156	-1.2001992464065552	3.0645856857299805	1338.2489171549369	0	-1009002,21	
839	1092214	1001.375	-1	616.5464477539062	-0.8314958214759827	-0.14415663480758667	1308.4855144222136	0	1009002,21,21	
840	1009213	1001.0499877929688	1	455.2293701171875	-0.08462101221084595	-1.9897446632385254	1100.3737297254484	0	-1009002,4	
840	1009113	1001.0499877929688	0	377.72613525390625	-1.8603659868240356	0.9661144614219666	1596.0111112267195	0	1009002,21,21	
842	1092114	1001.375	0	199.57801818847656	-0.40546223521232605	2.967820882797241	1024.4502641563486	0	-1009002,21,21,21,21	
842	1093214	1001.5499877929688	0	189.22799682617188	-2.4351930618286133	-0.0023225496988743544	1479.2339633806666	0	1009002,21	
844	1009313	1001.2249755859375	0	395.250244140625	0.3692026138305664	-2.2076995372772217	1086.7172341655698	0	-1009002,21,21	
844	1009313	1001.2249755859375	0	625.5014038085938	-0.5764632225036621	0.7600961327552795	1240.474026967164	0	-1009002,21,21	
845	1009113	1001.0499877929688	0	426.0228576660156	-1.5577888488769531	-1.3524329662322998	1455.2941337148	0	1009002,21,21	
845	1009213	1001.0499877929688	-1	356.6138000488281	-2.2562472820281982	1.7444214820861816	1990.9710946706857	0	-1009002,21	
847	1000993	1001.0999755859375	0	1240.57470703125	-0.819681704044342	1.5588868856430054	1956.6856549984711	0	1009002,21	
847	1092114	1001.375	0	1003.6498413085938	-0.2393980324268341	-1.6638025045394897	1438.3694818528277	0	1009002,21,21	
851	1009113	1001.0499877929688	0	298.15283203125	1.5376436710357666	-2.70029354095459	1236.46887721298	0	1009002,21	
851	1009223	1001.0499877929688	0	283.854248046875	-1.7909891605377197	-0.0004255404637660831	1329.282087743932	0	1009002,21,21	
852	1009213	1001.0499877929688	1	510.6863708496094	0.9416297078132629	-1.341126561164856	1253.4362052042723	0	-1009002,21	
852	1009213	1001.0499877929688	-1	747.0501708984375	-0.8897438645362854	2.6758065223693848	1459.9997930505028	0	-1009002,2	
853	1009313	1001.2249755859375	0	642.8623046875	0.7712680101394653	2.337259292602539	1309.3282888956116	0	-1009002,21	
853	1009213	1001.0499877929688	-1	600.8038330078125	-0.5599324703216553	-0.7049733996391296	1220.0699592257315	0	1009002,21,21	
854	1000993	1001.0999755859375	0	549.4834594726562	-1.418786883354187	-1.7431577444076538	1564.0993968716791	0	1009002,21,21	
854	1000993	1001.0999755859375	0	1010.41357421875	-0.015765521675348282	1.8503016233444214	1422.4593239730987	0	1009002,21	
855	1000993	1001.0999755859375	0	326.9041442871094	2.482696533203125	-1.7749335765838623	2210.4389250587	0	-1009002,21	
855	1009223	1001.0499877929688	0	508.767578125	0.9165919423103333	1.5720970630645752	1243.6072590926303	0	1009002,21,21	
856	1009223	1001.0499877929688	0	488.4949951171875	-0.8945721387863159	1.903735637664795	1219.9958115312338	0	1009002,21,21	
856	1009213	1001.0499877929688	-1	526.31201171875	-0.6524726748466492	-1.2601183652877808	1189.430860573759	0	-1009002,1	
857	1009323	1001.2249755859375	-1	642.7965698242188	0.6144735813140869	-2.5014419555664062	1261.8638029799836	0	1009002,21	
857	1009323	1001.2249755859375	-1	684.7798461914062	1.0342499017715454	0.7286086082458496	1476.268736974925	0	-1009002,21	
859	1009323	1001.2249755859375	1	281.6872253417969	-2.0515453815460205	-0.15731048583984375	1497.706228762635	0	-1009002,1	
859	1009323	1001.2249755859375	-1	283.6572570800781	0.7823627591133118	2.990694761276245	1069.1435971123908	0	1009002,-1	
863	1009313	1001.2249755859375	0	293.5008850097656	-0.6870481371879578	-2.3648552894592285	1065.8664131139403	0	-1009002,21,21	
863	1009333	1001.4000244140625	0	930.066650390625	-0.23082304000854492	0.977038562297821	1383.7406476122717	0	1009002,21,21	
866	1009213	1001.0499877929688	-1	382.4018249511719	1.426662802696228	-2.250227689743042	1308.2173622018229	0	1009002,21	
866	1092224	1001.375	2	1463.579833984375	0.44913050532341003	-2.208301544189453	1899.1466593707135	0	-1009002,2	
867	1009113	1001.0499877929688	0	1163.251708984375	-0.929266631603241	-2.4930484294891357	1975.1734285664102	0	1009002,21	
867	1093214	1001.5499877929688	0	761.6338500976562	0.865042507648468	0.14432649314403534	1461.8273218065094	0	-1009002,21	
868	1009213	1001.0499877929688	1	180.2908172607422	0.8577882051467896	1.263512134552002	1031.9862921343354	0	-1009002,21,21	
868	1009223	1001.0499877929688	0	306.6828918457031	-1.6306602954864502	-1.7281535863876343	1289.7121874080578	0	-1009002,21	
869	1009313	1001.2249755859375	0	471.4407043457031	1.7705179452896118	2.4306745529174805	1741.349403171683	0	1009002,21	
869	1009323	1001.2249755859375	1	353.3805847167969	0.21942083537578583	-0.6285164952278137	1064.6307837629358	0	-1009002,21	
872	1009113	1001.0499877929688	0	605.2367553710938	-0.3136075437068939	0.6098459959030151	1185.5951670957093	0	-1009002,21,21,21	
872	1092114	1001.375	0	562.1104125976562	-1.4293047189712524	-2.6176559925079346	1594.575417461434	0	1009002,-3	
874	1009213	1001.0499877929688	1	869.0673828125	-0.18652327358722687	1.1028075218200684	1335.6504677812686	0	1009002,21,21	
874	1009213	1001.0499877929688	1	933.737548828125	1.0026007890701294	-1.8815172910690308	1756.7996903515464	0	1009002,21,21	
880	1009113	1001.0499877929688	0	248.2268524169922	-0.27027246356010437	2.5274341106414795	1033.600131908689	0	-1009002,21	
880	1009213	1001.0499877929688	-1	79.53469848632812	-0.20253977179527283	0.13321784138679504	1004.3355575367422	0	1009002,21,21	
881	1009223	1001.0499877929688	0	753.6654663085938	-0.0214654803276062	-1.3158289194107056	1253.1458312166988	0	1009002,21	
881	1009213	1001.0499877929688	-1	780.0532836914062	-0.2960699200630188	1.906716227531433	1290.5421619482988	0	1009002,21,21	
884	1009223	1001.0499877929688	0	567.7192993164062	0.9546383023262024	1.7237377166748047	1311.0833353489043	0	-1009002,2	
884	1009213	1001.0499877929688	1	555.9249267578125	-1.1872339248657227	-1.4331269264221191	1412.1022555605575	0	1009002,21	
885	1009213	1001.0499877929688	1	470.2091979980469	1.0131553411483765	-1.0784770250320435	1240.6644210393304	0	-1009002,21,21	
885	1009313	1001.2249755859375	0	407.7773742675781	1.8219916820526123	2.073622941970825	1636.0013001525426	0	1009002,21	
886	1092114	1001.375	0	384.9633483886719	-0.879408597946167	-2.2395739555358887	1139.4399993359827	0	1009002,21,21	
886	1000993	1001.0999755859375	0	281.5602111816406	-1.2921193838119507	1.4370969533920288	1142.8036837528	0	-1009002,21	
888	1009323	1001.2249755859375	1	194.9923095703125	-0.9906351566314697	2.585862159729004	1044.847648931053	0	1009002,21,21	
888	1000993	1001.0999755859375	0	217.50811767578125	0.497346431016922	-1.0818274021148682	1030.6359368170552	0	1009002,21,-2	
889	1009223	1001.0499877929688	0	1067.3472900390625	0.9264655709266663	-0.7655361890792847	1852.83814022643	0	1009002,21	
889	1009113	1001.0499877929688	0	972.7993774414062	0.3589645028114319	2.2520039081573486	1440.7321277980127	0	-1009002,21	
890	1009223	1001.0499877929688	0	324.2566833496094	-1.8119208812713623	2.902116060256958	1428.492782707011	0	1009002,21	
890	1009223	1001.0499877929688	0	349.5758056640625	-0.07963120937347412	-0.06750772893428802	1060.6982925765633	0	-1009002,21	
895	1000993	1001.0999755859375	0	410.52423095703125	1.4593865871429443	-2.914867877960205	1367.1046228964856	0	-1009002,21,21	
895	1009223	1001.0499877929688	0	394.62554931640625	1.8817920684814453	0.2532380521297455	1661.0102498273327	0	1009002,21	
896	1009323	1001.2249755859375	1	631.81982421875	-0.5194428563117981	-0.4105738401412964	1232.640320945061	0	1009002,21	
896	1009333	1001.4000244140625	0	575.6376953125	-1.4604820013046265	2.947225570678711	1646.3234184293497	0	1009002,21	
897	1009313	1001.2249755859375	0	1092.9151611328125	0.9632173776626587	-2.498115301132202	1921.7640400074106	0	1009002,21	
897	1009113	1001.0499877929688	0	1097.9014892578125	0.14613120257854462	0.6436583995819092	1494.4606876247954	0	1009002,21	
901	1009213	1001.0499877929688	1	534.7317504882812	1.4072412252426147	0.4749644696712494	1530.3727176303607	0	-1009002,21,21	
901	1009213	1001.0499877929688	-1	527.7279052734375	0.36794203519821167	-2.5144989490509033	1148.927122647966	0	1009002,21,21	
904	1092214	1001.375	1	344.923583984375	-1.0444731712341309	0.2483677864074707	1142.8638146464848	0	1009002,2101	
904	1093214	1001.5499877929688	0	450.44378662109375	-1.7328388690948486	-1.6853220462799072	1652.0411179040354	0	1009002,21,21	
906	1000993	1001.0999755859375	0	461.7867431640625	-1.3653802871704102	0.7222916483879089	1389.3681810321461	0	-1009002,21	
906	1009213	1001.0499877929688	-1	487.5309753417969	-0.1100163534283638	-2.3833885192871094	1114.7537920031575	0	1009002,21	
908	1009113	1001.0499877929688	0	395.8263244628906	0.7666654586791992	2.1673622131347656	1127.1155684867072	0	-1009002,21	
908	1009213	1001.0499877929688	-1	521.9993286132812	1.0505331754684448	-1.2993638515472412	1305.2032072749153	0	1009002,-1	
912	1009223	1001.0499877929688	0	545.032958984375	-1.1806468963623047	1.5885900259017944	1394.7015288728726	0	-1009002,2	
912	1009223	1001.0499877929688	0	623.2840576171875	-0.2212216705083847	-1.4043071269989014	1187.395573944116	0	1009002,21,21	
914	1000993	1001.0999755859375	0	221.55992126464844	2.1980676651000977	1.715785026550293	1422.1893479357848	0	-1009002,21,21	
914	1009113	1001.0499877929688	0	312.7164001464844	1.0170750617980957	-1.3486287593841553	1114.0542599995945	0	-1009002,21,21	
916	1009223	1001.1121215820312	0	468.1219177246094	0.34558597207069397	0.8855103254318237	1117.4049510069112	0	-1009002,2	
916	1009323	1001.2249755859375	-1	471.1642761230469	0.9571316242218018	-2.2593183517456055	1223.9375835566748	0	-1009002,1	
918	1000993	1001.0999755859375	0	250.81134033203125	0.7988885641098022	-0.33618471026420593	1055.7262181687502	0	1009002,21	
918	1092114	1001.375	0	207.2768096923828	-1.5209003686904907	3.0352771282196045	1117.8966065077084	0	-1009002,21,21,21	
919	1009213	1001.0499877929688	-1	756.9901733398438	-0.40839529037475586	3.108198881149292	1294.6593287593953	0	-1009002,21	
919	1009223	1001.0499877929688	0	713.6653442382812	-0.21881213784217834	0.16204114258289337	1239.4339426244208	0	1009002,21	
920	1000993	1001.0999755859375	0	497.0244140625	-2.3352813720703125	1.5627756118774414	2778.394954112479	0	1009002,-1	
